id,rankingType,name,urlName,region,fundingType,rank,location,tuition,totalUndergradEnrollment,costAfterAid,percentReceivingAid,acceptanceRate,hsGpa,engineeringRepScore,businessRepScore,computerScienceRepScore,nursingRepScore,sat25,sat75,act25,act75
8848,regional-colleges-south,Warner University,warner-university,south,private,55,"Lake Wales, FL",25050,820,,,54,3.2,,,,,870,1040,15,21
3209,regional-universities-west,Western Oregon University,western-oregon-university,west,public,55,"Monmouth, OR",29004,4070,,,79,3.3,,,,,950,1200,16,23
32553,regional-universities-south,Florida Gulf Coast University,fgcu,south,public,56,"Fort Myers, FL",25161,13826,34669.0,20,77,3.9,2.5,2.2,,2.9,1060,1210,21,25
3419,regional-universities-south,Charleston Southern University,charleston-southern,south,private,57,"Charleston, SC",27800,2720,,,79,3.9,,,< 2.0,2.5,990,1170,19,24
1588,regional-universities-south,Piedmont University,piedmont-university,south,private,57,"Demorest, GA",28340,1283,25621.0,83,70,3.5,,,,2.5,980,1140,19,25
12123,regional-colleges-south,University of Puerto Rico--Aguadilla,university-of-puerto-rico-aguadilla,south,public,57,"Aguadilla, PR",6665,2762,,,87,,,,,,932,1126,,
1482,regional-colleges-south,Florida College,florida-college,south,private,58,"Temple Terrace, FL",18060,538,,,75,,,,,,970,1220,20,27
1486,regional-colleges-south,Florida Memorial University,florida-memorial-university,south,private,58,"Miami, FL",16176,1050,,,40,,,,< 2.0,,,,,
41429,regional-colleges-south,Georgia Gwinnett College,georgia-gwinnett-college,south,public,58,"Lawrenceville, GA",16744,11627,,,95,3,,< 2.0,,2.6,920,1110,16,21
2760,regional-universities-north,Manhattanville College,manhattanville-college,north,private,58,"Purchase, NY",40380,1409,50239.0,43,90,3.2,,,,,1010,1160,20,27
2638,regional-universities-north,Saint Peter's University,st-peters-college,north,private,58,"Jersey City, NJ",38760,2355,25615.0,87,85,3.3,,,,2.5,910,1090,16,21
2853,regional-universities-north,SUNY Maritime College,suny-maritime,north,public,58,"Throggs Neck, NY",19500,1511,,,73,3.4,3.0,,,,1070,1230,21,26
3391,regional-universities-north,Waynesburg University,waynesburg,north,private,58,"Waynesburg, PA",27450,1257,22685.0,66,90,3.7,,,,2.3,980,1170,19,25
1141,regional-universities-west,California State University--Dominguez Hills,california-state-university-dominguez-hills,west,public,59,"Carson, CA",17644,15958,30535.0,5,87,3.2,,,< 2.0,3.1,840,1030,15,19
3823,regional-universities-south,West Liberty University,west-liberty-university,south,public,59,"West Liberty, WV",16090,2125,,,68,3.5,,,,2.2,900,1120,17,23
3775,regional-universities-west,Eastern Washington University,eastern-washington,west,public,60,"Cheney, WA",26328,10293,,,80,3.2,2.3,2.1,< 2.0,,880,1100,16,24
9226,regional-universities-south,Francis Marion University,francis-marion,south,public,60,"Florence, SC",21544,3632,21044.0,2,75,,< 2.0,2.0,,2.9,890,1110,15,21
3830,regional-universities-south,West Virginia Wesleyan College,west-virginia-wesleyan,south,private,60,"Buckhannon, WV",32612,979,20051.0,79,66,3.4,,,,,880,1100,18,24
9401,regional-universities-west,Colorado Christian University,colorado-christian-university,west,private,61,"Lakewood, CO",35436,6661,,,63,,,,,2.7,1080,1260,21,27
1666,regional-universities-midwest,Concordia University Chicago,concordia-university-chicago,midwest,private,61,"River Forest, IL",33636,1482,26105.0,82,79,3.2,,,,,990,1180,19,25
3576,regional-universities-west,Houston Baptist University,houston-baptist,west,private,61,"Houston, TX",35500,2733,25256.0,76,72,3.4,,,,2.6,1000,1180,20,25
1879,regional-universities-midwest,Morningside University,morningside-university,midwest,private,61,"Sioux City, IA",35270,1281,41201.0,52,66,3.3,,,,,,,19,25
1520,regional-colleges-south,Seminole State College of Florida,seminole-state-college-of-florida,south,public,61,"Sanford, FL",11456,17754,,,75,,,,,,,,,
3911,regional-universities-midwest,Viterbo University,viterbo-university,midwest,private,61,"La Crosse, WI",30610,1736,,,79,3.5,,,,2.9,1000,1170,20,25
1372,regional-universities-west,Western Colorado University,western-colorado-university,west,public,61,"Gunnison, CO",22447,2728,,,88,3.4,,,,,1000,1190,20,26
3684,regional-universities-north,Champlain College,champlain-college,north,private,62,"Burlington, VT",42984,1891,36429.0,63,85,3.2,,,< 2.0,,1110,1300,24,30
7022,regional-universities-north,CUNY--Lehman College,lehman-college,north,public,62,"Bronx, NY",15320,12833,,,42,3.5,,,2.1,2.9,960,1080,,
5027,regional-colleges-south,Inter American University of Puerto Rico--Barranquitas,inter-american-university-of-puerto-rico-barranquitas,south,private,62,"Barranquitas, PR",5974,1174,,,41,3.3,,,,,,,,
3282,regional-universities-north,King's College,kings-college-pennsylvania,north,private,62,"Wilkes-Barre, PA",40882,2059,32551.0,78,81,3.2,,2.0,,,1010,1210,21,26
4799,regional-universities-north,Monroe College,monroe-college,north,proprietary,62,"Bronx, NY",16686,5739,23159.0,88,49,2.8,,,,,1098,1113,,
2065,regional-universities-north,Notre Dame of Maryland University,notre-dame-of-maryland-university,north,private,62,"Baltimore, MD",39745,755,31105.0,83,62,3.4,,,,2.9,870,1060,17,22
2091,regional-universities-north,Salisbury University,salisbury-university,north,public,62,"Salisbury, MD",20458,7150,28561.0,57,78,3.7,,2.2,,2.9,1093,1268,20,24
2844,regional-universities-north,SUNY--Fredonia,suny-fredonia,north,public,62,"Fredonia, NY",18625,3856,30001.0,15,72,3.3,,< 2.0,< 2.0,,1000,1210,20,26
2849,regional-universities-north,SUNY--Plattsburgh,suny-plattsburgh,north,public,62,"Plattsburgh, NY",18915,4680,28938.0,20,59,3.1,,2.0,,2.7,910,1130,20,24
2023,regional-universities-south,University of Holy Cross,university-of-holy-cross,south,private,62,"New Orleans, LA",14720,775,16610.0,74,53,3.3,,,,2.7,1070,1504,18,22
2949,regional-universities-south,University of Mount Olive,university-of-mount-olive,south,private,62,"Mount Olive, NC",22194,2349,,,62,,,,,2.3,900,1110,16,22
10975,regional-colleges-south,University of Puerto Rico--Bayamon,university-of-puerto-rico-bayamon,south,public,62,"Bayamon, PR",4198,3937,,,78,,< 2.0,,< 2.0,,,,,
3944,regional-universities-south,University of Puerto Rico--Mayaguez,university-of-puerto-rico-mayaguez,south,public,62,"Mayaguez, PR",6162,12099,,,80,,3.1,,2.3,,,,,
3826,regional-colleges-south,West Virginia State University,west-virginia-state-university,south,public,62,"Institute, WV",14125,4009,,,95,,,,,,850,1080,17,22
2540,regional-universities-midwest,College of Saint Mary,college-of-saint-mary,midwest,private,64,"Omaha, NE",21800,680,20621.0,74,51,3.4,,,,2.4,,,19,23
3035,regional-universities-midwest,Ohio Dominican University,ohio-dominican-university,midwest,private,64,"Columbus, OH",33380,949,39384.0,49,49,,,,,,1000,1140,19,26
1741,regional-universities-midwest,Olivet Nazarene University,olivet-nazarene-university,midwest,private,64,"Bourbonnais, IL",37440,2802,21517.0,82,67,3.6,2.2,,,2.9,950,1180,20,26
3149,regional-universities-west,Southern Nazarene University,southern-nazarene-university,west,private,64,"Bethany, OK",27000,1529,,,40,3.5,,,,,1000,1070,18,23
9651,regional-universities-west,Texas A&M International University,texas-am-international,west,public,64,"Laredo, TX",21719,7084,,,59,3.7,2.3,2.1,,3.2,920,1100,15,20
9930,regional-universities-west,University of Texas Permian Basin,utpb,west,public,64,"Odessa, TX",30169,4754,,,88,,2.2,< 2.0,,2.8,940,1130,16,22
3924,regional-universities-midwest,University of Wisconsin--Stevens Point,uw-stevens-point,midwest,public,64,"Stevens Point, WI",17058,7638,23071.0,29,86,3.3,2.5,2.0,,,960,1180,19,24
3134,regional-universities-midwest,Ursuline College,ursuline,midwest,private,64,"Pepper Pike, OH",35660,674,24589.0,64,71,3.4,,,,2.9,940,1120,18,24
3536,regional-universities-south,Bryan College,bryan-college,south,private,65,"Dayton, TN",17360,1241,22263.0,70,55,3.5,,,,,955,1185,18,25
1965,regional-colleges-south,Kentucky Christian University,kentucky-christian-university,south,private,65,"Grayson, KY",21200,630,,,40,,,,,,822,1010,17,21
3518,regional-universities-south,Southern Adventist University,southern-adventist,south,private,65,"Collegedale, TN",23210,2384,24876.0,65,74,3.6,,,< 2.0,2.3,970,1250,19,27
2001,regional-universities-south,Thomas More University,thomas-more-university,south,private,65,"Crestview Hills, KY",34760,1892,23764.0,80,92,,,,,2.6,990,1140,19,24
2954,regional-universities-south,University of North Carolina--Pembroke,unc-pembroke,south,public,65,"Pembroke, NC",5000,6436,,,91,3.5,,2.0,< 2.0,3.1,910,1090,17,21
1093,regional-colleges-south,Central Baptist College,central-baptist-college,south,private,66,"Conway, AR",17400,554,,,50,,,,,,880,1100,18,22
5019,regional-colleges-south,Universidad Adventista de las Antillas,universidad-adventista-de-las-antillas,south,private,66,"Mayaguez, PR",6270,1058,,,99,,,,,,,,,
1540,regional-colleges-south,Webber International University,webber-international-university,south,private,66,"Babson Park, FL",29314,748,,,62,,,,,,900,1050,16,20
3825,regional-colleges-south,West Virginia University Institute of Technology,wvu-tech,south,public,66,"Beckley, WV",18912,1794,,,51,,2.5,,2.0,,930,1130,18,24
1215,regional-universities-west,La Sierra University,la-sierra-university,west,private,67,"Riverside, CA",34218,1745,,,57,3.4,,,,,940,1170,17,23
3219,regional-universities-west,Southern Oregon University,southern-oregon-university,west,public,67,"Ashland, OR",27990,4449,,,90,3.3,,,,,980,1200,18,25
3678,regional-universities-west,Southern Utah University,southern-utah-university,west,public,67,"Cedar City, UT",20542,11249,,,76,3.6,2.3,2.0,< 2.0,2.5,1025,1220,21,27
3832,regional-universities-midwest,Alverno College,alverno-college,midwest,private,69,"Milwaukee, WI",31258,1099,26771.0,88,78,3.2,,,,3.1,,,17,20
1089,regional-universities-south,Arkansas Tech University,arkansas-tech-university,south,public,69,"Russellville, AR",17045,10110,24387.0,21,98,3.2,2.4,2.0,< 2.0,2.3,995,1150,18,25
1839,regional-universities-midwest,Trine University,trine-university,midwest,private,69,"Angola, IN",34200,3808,26625.0,44,82,,2.4,,,,1040,1260,22,27
1891,regional-universities-midwest,University of Dubuque,university-of-dubuque,midwest,private,69,"Dubuque, IA",36010,1815,26900.0,80,79,3,,,,,828,1070,17,23
1832,regional-universities-midwest,University of Saint Francis,university-of-saint-francis,midwest,private,69,"Fort Wayne, IN",33390,1753,25906.0,82,99,3.4,,,,2.5,960,1160,19,25
3915,regional-universities-midwest,University of Wisconsin--Stout,uw-stout,midwest,public,69,"Menomonie, WI",17455,6889,23698.0,18,89,3.3,2.6,,2.0,,990,1520,20,25
1005,regional-universities-south,Alabama State University,alabama-state-university,south,public,70,"Montgomery, AL",19396,3614,,,99,3.1,,,< 2.0,,844,1049,14,20
8310,regional-universities-south,Auburn University at Montgomery,auburn-montgomery,south,public,70,"Montgomery, AL",18820,4375,,,96,3.4,,2.3,< 2.0,3.2,903,1103,18,23
3303,regional-universities-north,Carlow University,carlow-university,north,private,70,"Pittsburgh, PA",31446,1277,,,94,3.6,,,,2.5,980,1140,19,24
2687,regional-universities-north,CUNY--Brooklyn College,brooklyn-college,north,public,70,"Brooklyn, NY",19110,14969,,,50,3.3,,2.1,2.4,,1020,1180,22,29
7279,regional-universities-west,Hawaii Pacific University,hawaii-pacific-university,west,private,70,"Honolulu, HI",30020,3800,,,80,3.4,,,< 2.0,3.2,970,1170,17,24
3765,regional-universities-south,Norfolk State University,norfolk-state-university,south,public,70,"Norfolk, VA",20790,4992,,,91,3,2.4,2.0,< 2.0,,840,1020,15,20
3441,regional-universities-south,North Greenville University,north-greenville-university,south,private,70,"Tigerville, SC",22470,1993,,,,3.9,,,,,950,1190,18,24
2843,regional-universities-north,SUNY College--Cortland,suny-cortland,north,public,70,"Cortland, NY",18806,6256,,,52,3.6,,,,,1100,1220,22,26
3828,regional-colleges-south,West Virginia University--Parkersburg,west-virginia-parkersburg,south,public,70,"Parkersburg, WV",8642,2818,,,,,,,,,,,,
1138,regional-universities-west,California State University--East Bay,california-state-university-east-bay,west,public,71,"Hayward, CA",18770,12462,,,73,3.3,2.4,2.1,2.0,3.1,890,1090,16,21
3586,regional-universities-west,Lubbock Christian University,lubbock-christian,west,private,71,"Lubbock, TX",24260,1382,,,97,3.6,,,,2.3,970,1163,19,25
31703,regional-universities-west,Texas A&M University--Texarkana,texas-am-texarkana,west,public,71,"Texarkana, TX",8358,1723,,,94,,2.4,< 2.0,,,970,1150,19,23
11462,regional-universities-west,University of Alaska--Anchorage,university-of-alaska-anchorage,west,public,71,"Anchorage, AK",25398,11398,,,77,3.6,2.7,2.4,2.3,3.3,990,1200,18,24
3152,regional-universities-west,University of Central Oklahoma,university-of-central-oklahoma,west,public,71,"Edmond, OK",18917,12661,,,81,3.5,2.1,< 2.0,< 2.0,3.0,940,1140,19,24
3665,regional-universities-west,West Texas A&M University,west-texas-am,west,public,71,"Canyon, TX",10834,7340,,,82,3.5,2.5,< 2.0,,2.8,930,1140,18,23
3986,regional-universities-north,DeSales University,desales-university,north,private,73,"Center Valley, PA",41000,2398,34668.0,73,82,3.4,,,,2.5,1010,1240,22,28
3267,regional-universities-north,Geneva College,geneva-college,north,private,73,"Beaver Falls, PA",29970,1201,23356.0,83,,3.6,2.4,,,,980,1240,18,26
3288,regional-universities-north,Lebanon Valley College,lebanon-valley-college,north,private,73,"Annville, PA",46030,1729,,,80,,,,,,1050,1270,21,27
2841,regional-universities-north,SUNY Brockport,suny-brockport,north,public,73,"Brockport, NY",18490,6289,32134.0,14,58,,,2.0,2.1,3.0,1000,1160,20,25
2847,regional-universities-north,SUNY--Oneonta,suny-oneonta,north,public,73,"Oneonta, NY",18650,6064,,,56,,,2.0,,,980,1180,21,26
2396,regional-universities-south,Alcorn State University,alcorn-state-university,south,public,74,"Lorman, MS",7596,2729,,,38,3.2,,,,,800,960,16,25
1561,regional-universities-south,Columbus State University,columbus-state-university,south,public,74,"Columbus, GA",21152,6877,,,78,3.1,,2.0,,2.4,860,1080,17,23
2266,regional-universities-midwest,Cornerstone University,cornerstone-university,midwest,private,74,"Grand Rapids, MI",27040,1461,24115.0,74,87,3.6,,,,,930,1170,19,26
2403,regional-universities-south,Delta State University,delta-state-university,south,public,74,"Cleveland, MS",8360,2331,,,100,3.4,,,,2.5,885,1125,18,23
2282,regional-universities-midwest,Madonna University,madonna-university,midwest,private,74,"Livonia, MI",24900,2291,26737.0,69,68,3.2,,,,2.8,920,1110,17,24
7085,regional-universities-midwest,Mount Vernon Nazarene University,mount-vernon-nazarene-university,midwest,private,74,"Mount Vernon, OH",31610,1772,,,72,,< 2.0,,,,980,1220,20,25
2501,regional-universities-midwest,Southeast Missouri State University,southeast-missouri-state,midwest,public,74,"Cape Girardeau, MO",15285,8929,24305.0,26,93,3.5,2.0,< 2.0,< 2.0,2.7,1030,1200,19,25
2454,regional-universities-midwest,University of Central Missouri,university-of-central-missouri,midwest,public,74,"Warrensburg, MO",16815,7629,23247.0,24,64,3.5,,2.0,< 2.0,2.7,,,19,25
2928,regional-universities-south,Fayetteville State University,fayetteville-state-university,south,public,77,"Fayetteville, NC",17006,5661,,,79,3.2,,< 2.0,< 2.0,2.5,840,1000,16,20
1252,regional-universities-west,Hope International University,hope-international-university,west,private,77,"Fullerton, CA",35450,656,,,38,3.3,,,,,930,1100,18,24
1020,regional-universities-south,Jacksonville State University,jacksonville-state-university,south,public,77,"Jacksonville, AL",20840,7749,,,55,,,2.1,< 2.0,2.8,930,1160,18,24
3592,regional-universities-west,Midwestern State University,midwestern-state,west,public,77,"Wichita Falls, TX",11726,5141,,,90,,< 2.0,< 2.0,,2.1,910,1100,16,22
666974,regional-universities-south,Southeastern Baptist Theological Seminary,southeastern-baptist-theological-seminary,south,private,77,"Wake Forest, NC",9562,557,,,92,,,,,,,,,
3631,regional-universities-west,Tarleton State University,tarleton,west,public,77,"Stephenville, TX",21998,11893,,,58,,2.1,,< 2.0,2.3,950,1130,18,23
3799,regional-universities-west,Walla Walla University,walla-walla-university,west,private,77,"College Place, WA",30531,1545,,,71,,2.1,,,2.7,,,,
3680,regional-universities-west,Weber State University,weber-state-university,west,public,77,"Ogden, UT",16138,28685,,,100,3.2,2.7,2.3,< 2.0,3.1,,,18,24
2805,regional-universities-north,Roberts Wesleyan College,roberts-wesleyan-college,north,private,78,"Rochester, NY",34390,1197,26510.0,57,76,3.6,,,,2.6,1020,1250,22,26
3327,regional-universities-north,Slippery Rock University of Pennsylvania,slippery-rock-university,north,public,78,"Slippery Rock, PA",18223,7415,24363.0,25,74,3.5,,2.0,,2.6,980,1150,19,25
2825,regional-universities-north,"St. Joseph's University, New York",st-josephs-university-ny,north,private,78,"Brooklyn, NY",30576,3903,,,71,3.5,,,< 2.0,2.5,1020,1200,22,26
2850,regional-universities-north,SUNY College--Potsdam,suny-potsdam,north,public,78,"Potsdam, NY",18621,2842,31040.0,24,72,3.4,,,,,1068,1240,20,27
2360,regional-universities-midwest,Minnesota State University--Mankato,minnesota-mankato,midwest,public,79,"Mankato, MN",18200,12765,22265.0,5,67,3.4,2.8,2.1,,3.5,,,19,24
3033,regional-universities-midwest,Mount St. Joseph University,college-of-mount-st-joseph,midwest,private,79,"Cincinnati, OH",33250,1473,23364.0,75,60,3.8,,,,2.7,950,1140,20,24
3466,regional-universities-midwest,Northern State University,northern-state-university,midwest,public,79,"Aberdeen, SD",11947,2968,20009.0,48,79,3.4,,,,,990,1140,19,25
667012,regional-universities-south,EDP University of Puerto Rico Inc--San Juan,edp-university-of-puerto-rico-inc-san-juan,south,private,80,"San Juan, PR",6200,1278,,,70,,,,,,,,,
1591,regional-universities-south,Shorter University,shorter-university,south,private,80,"Rome, GA",22810,1306,,,71,,,,,,950,1160,18,24
1468,regional-universities-south,St. Thomas University,st-thomas-university,south,private,80,"Miami Gardens, FL",32940,3650,,,60,,,,,,890,1070,16,21
3831,regional-universities-south,Wheeling University,wheeling-university,south,private,80,"Wheeling, WV",29290,582,,,79,3.2,,,,,890,1090,17,23
2598,regional-universities-north,Caldwell University,caldwell-college,north,private,82,"Caldwell, NJ",36900,1745,26134.0,81,92,3.2,,,,2.1,920,1110,16,23
3463,regional-universities-midwest,Dakota State University,dakota-state-university,midwest,public,82,"Madison, SD",12735,2740,,,83,3.3,,,2.1,,1010,1190,19,26
1927,regional-universities-midwest,Emporia State University,emporia-state-university,midwest,public,82,"Emporia, KS",13195,3181,,,86,3.4,,< 2.0,,2.4,950,1130,19,24
3072,regional-universities-midwest,Malone University,malone-university,midwest,private,82,"Canton, OH",33400,1123,,,74,3.4,,,,2.4,963,1208,19,25
2301,regional-universities-midwest,Northern Michigan University,northern-michigan-university,midwest,public,82,"Marquette, MI",17176,6734,,,67,3.3,,2.1,,3.2,950,1180,13,20
3357,regional-universities-north,Point Park University,point-park-university,north,private,82,"Pittsburgh, PA",35610,2791,27762.0,91,70,3.5,< 2.0,,,,953,1180,18,26
3181,regional-universities-west,Southwestern Oklahoma State University,southwestern-oklahoma-state,west,public,82,"Weatherford, OK",15023,4021,,,93,3.5,,,,2.6,,,18,23
2107,regional-universities-north,Stevenson University,stevenson-university,north,private,82,"Stevenson, MD",38168,3027,32185.0,72,89,3.2,,,,2.6,980,1160,19,25
666992,regional-universities-west,University of North Texas at Dallas,university-of-north-texas-at-dallas,west,public,82,"Dallas, TX",,3419,,,47,,,,,,740,940,16,21
3469,regional-universities-midwest,University of Sioux Falls,university-of-sioux-falls,midwest,private,82,"Sioux Falls, SD",19900,1354,,,92,3.5,,,,3.0,1020,1130,20,25
3921,regional-universities-midwest,University of Wisconsin--Platteville,uw-platteville,midwest,public,82,"Platteville, WI",16148,7479,,,85,,3.0,,,,,,20,26
1061,regional-universities-west,Alaska Pacific University,alaska-pacific-university,west,private,84,"Anchorage, AK",20760,312,,,91,,,,,,,,,
3208,regional-universities-west,Bushnell University,bushnell-university,west,private,84,"Eugene, OR",32320,539,,,68,,,,,,1023,1186,16,25
1183,regional-universities-west,Holy Names University,holy-names-university,west,private,84,"Oakland, CA",40904,630,,,89,,,,,,695,855,16,24
1972,regional-universities-south,Lindsey Wilson College,lindsey-wilson-college,south,private,84,"Columbia, KY",25718,1974,,,,3.4,,,,,,,18,24
2021,regional-universities-south,Northwestern State University of Louisiana,northwestern-state-university-of-louisiana,south,public,84,"Natchitoches, LA",19458,10297,,,85,3.2,,< 2.0,,3.0,960,1120,19,24
3422,regional-universities-south,Southern Wesleyan University,southern-wesleyan,south,private,84,"Central, SC",25676,1150,,,35,,,,,,948,1153,17,23
3764,regional-universities-south,Virginia State University,virginia-state,south,public,84,"Petersburg, VA",19576,4025,,,95,,2.3,2.0,< 2.0,,830,1010,15,20
3243,regional-universities-north,Cedar Crest College,cedar-crest-college,north,private,85,"Allentown, PA",42591,1088,30119.0,92,70,3.4,,,,2.3,970,1170,18,24
1425,regional-universities-north,Eastern Connecticut State University,eastern-connecticut-state-university,north,public,85,"Willimantic, CT",24578,4475,33602.0,48,70,3.3,,,,,990,1180,20,25
2140,regional-universities-north,Elms College,elms-college,north,private,85,"Chicopee, MA",39449,1030,35839.0,89,70,3.4,,,,2.9,1000,1170,21,24
2189,regional-universities-north,Westfield State University,westfield-state-college,north,public,85,"Westfield, MA",17219,4630,27846.0,3,92,3.2,,,< 2.0,2.7,960,1140,19,25
3399,regional-universities-north,York College of Pennsylvania,york-college-of-pennsylvania,north,private,85,"York, PA",22350,3748,30204.0,49,71,3.5,2.1,,< 2.0,2.8,990,1180,19,26
1365,regional-universities-west,Colorado State University--Pueblo,colorado-state-university-pueblo,west,public,87,"Pueblo, CO",19428,4109,,,94,3.3,2.5,2.2,,2.9,910,1110,18,23
2336,regional-universities-midwest,Bemidji State University,bemidji-state,midwest,public,88,"Bemidji, MN",9192,4108,,,69,3.4,,,,2.7,,,19,24
1665,regional-universities-midwest,Columbia College Chicago,columbia-college-chicago,midwest,private,88,"Chicago, IL",27786,6542,,,90,3.4,,,,,950,1170,20,27
2347,regional-universities-midwest,Concordia University--St. Paul,concordia-st-paul,midwest,private,88,"St. Paul, MN",23900,3543,,,69,3.2,,,< 2.0,2.6,,,17,24
2367,regional-universities-midwest,Minnesota State University--Moorhead,minnesota-moorhead,midwest,public,88,"Moorhead, MN",17564,4447,,,66,3.5,,2.1,< 2.0,3.3,,,19,24
2005,regional-universities-south,Nicholls State University,nicholls-state-university,south,public,88,"Thibodaux, LA",9039,5674,,,93,3.3,,< 2.0,,2.9,990,1170,19,24
1926,regional-universities-midwest,Pittsburg State University,pittsburg-state-university,midwest,public,88,"Pittsburg, KS",18848,5181,,,96,,,2.1,,2.9,916,1185,19,24
1291,regional-universities-west,Simpson University,simpson-university,west,private,88,"Redding, CA",33630,702,,,52,,,,,,930,1140,17,23
3446,regional-universities-south,South Carolina State University,south-carolina-state,south,public,88,"Orangeburg, SC",21750,2020,,,94,3.2,2.2,< 2.0,< 2.0,,800,1000,14,18
3527,regional-universities-south,Tusculum University,tusculum-university,south,private,88,"Greeneville, TN",26060,1353,,,67,,,,,,900,1080,18,24
12826,regional-universities-west,University of Houston--Downtown,university-of-houston-downtown,west,public,88,"Houston, TX",21129,13663,,,93,3.3,,2.3,,,900,1080,15,20
1808,regional-universities-midwest,University of Southern Indiana,university-of-southern-indiana,midwest,public,88,"Evansville, IN",20252,6739,,,94,3.4,2.4,2.0,< 2.0,3.0,980,1170,19,25
2566,regional-universities-midwest,Wayne State College,wayne-state-college,midwest,public,88,"Wayne, NE",7458,3440,,,100,3.4,,,,,,,18,25
2122,regional-universities-north,Bay Path University,bay-path,north,private,90,"Longmeadow, MA",35781,1796,,,78,,,,,,940,1170,19,25
2703,regional-universities-north,College of Mount St. Vincent,mount-st-vincent-college,north,private,90,"Bronx, NY",40980,2280,,,93,3.1,,,,2.3,940,1060,17,22
1358,regional-universities-west,Colorado Mesa University,colorado-mesa-university,west,public,90,"Grand Junction, CO",23163,8945,,,75,3.2,,,,2.4,940,1170,18,25
3935,regional-universities-west,University of Guam,university-of-guam,west,public,90,"Mangilao, GU",11138,3118,,,100,3.3,,,< 2.0,,,,,
2883,regional-universities-north,Utica College,utica-college,north,private,90,"Utica, NY",23264,3304,,,86,3.3,,,,2.7,1015,1210,21,26
2625,regional-universities-north,William Paterson University of New Jersey,william-paterson,north,public,90,"Wayne, NJ",22138,7971,,,91,2.9,,2.2,< 2.0,2.7,,,,
3810,regional-universities-south,Concord University,concord-university-athens,south,public,91,"Athens, WV",18215,1463,,,92,3.5,,,,,880,1090,18,23
3812,regional-universities-south,Fairmont State University,fairmont-state,south,public,91,"Fairmont, WV",17497,3573,,,94,3.4,,,,2.8,890,1110,17,23
3541,regional-universities-west,Angelo State University,angelo-state-university,west,public,92,"San Angelo, TX",21550,9190,,,76,3.7,2.2,,,2.5,950,1130,18,23
3193,regional-universities-west,Eastern Oregon University,eastern-oregon-university,west,public,92,"La Grande, OR",22386,2586,,,94,3.4,,,,,930,1145,17,23
3485,regional-universities-south,Cumberland University,cumberland-university,south,private,93,"Lebanon, TN",25412,2397,,,54,3.4,,,,2.2,880,1130,18,23
2024,regional-universities-south,Southeastern Louisiana University,southeastern-louisiana-university,south,public,93,"Hammond, LA",20767,13490,,,97,3.4,,< 2.0,< 2.0,2.6,,,20,25
1107,regional-universities-south,Southern Arkansas University,southern-arkansas-university,south,public,93,"Magnolia, AR",10677,3447,,,67,3.5,< 2.0,< 2.0,,2.4,1080,1080,19,25
9636,regional-universities-south,Southern University and A&M College,southern-university,south,public,93,"Baton Rouge, LA",10479,6145,,,41,3,2.5,< 2.0,< 2.0,2.8,930,1088,18,20
1024,regional-universities-south,University of West Alabama,university-of-west-alabama,south,public,93,"Livingston, AL",20090,2248,,,93,,,,,,,,17,22
3404,regional-universities-north,Johnson & Wales University,johnson-and-wales,north,private,94,"Providence, RI",35950,5120,,,87,,,,,,980,1170,19,25
2778,regional-universities-north,Mount St. Mary College,mount-st-mary-college,north,private,94,"Newburgh, NY",36132,1781,,,90,3.3,,,,2.8,1000,1150,20,24
3326,regional-universities-north,Shippensburg University of Pennsylvania,shippensburg-university,north,public,94,"Shippensburg, PA",13872,5324,,,94,3.2,< 2.0,2.1,< 2.0,,940,1150,15,23
2249,regional-universities-midwest,Davenport University,davenport-university,midwest,private,95,"Grand Rapids, MI",20260,4999,,,93,3.2,,,< 2.0,2.1,940,1170,19,24
1918,regional-universities-midwest,Friends University,friends-university,midwest,private,95,"Wichita, KS",30120,1291,,,,,,,,,960,1140,18,24
1684,regional-universities-midwest,Greenville University,greenville-university,midwest,private,95,"Greenville, IL",29810,913,,,57,,,,,,960,1180,18,25
1700,regional-universities-midwest,Judson University,judson-university,midwest,private,95,"Elgin, IL",29870,955,,,92,3.1,,,,,860,1120,17,23
2377,regional-universities-midwest,St. Cloud State University,st-cloud-state,midwest,public,95,"St. Cloud, MN",17434,9624,,,93,3.2,2.5,2.1,2.1,2.6,1000,1250,18,24
3923,regional-universities-midwest,University of Wisconsin--River Falls,uw-river-falls,midwest,public,95,"River Falls, WI",15636,5428,,,77,3.4,,< 2.0,,,1015,1235,19,25
1374,regional-universities-north,Albertus Magnus College,albertus-magnus-college,north,private,97,"New Haven, CT",36442,1088,,,81,3,,,,,820,1040,20,23
3233,regional-universities-north,Alvernia University,alvernia-university,north,private,97,"Reading, PA",38030,2045,,,70,3.4,,,,2.6,940,1130,18,22
2183,regional-universities-north,Bridgewater State University,bridgewater-state-college,north,public,97,"Bridgewater, MA",16872,9028,,,82,3.2,,,< 2.0,,950,1140,19,26
1378,regional-universities-north,Central Connecticut State University,central-connecticut-state-university,north,public,97,"New Britain, CT",23816,8593,,,65,3.1,2.0,2.1,2.0,2.2,970,1150,19,25
2184,regional-universities-north,Fitchburg State University,fitchburg-state,north,public,97,"Fitchburg, MA",16735,3815,,,88,3.2,,,< 2.0,2.8,970,1140,17,23
